epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
37,2020-09-09,Brazil,PB,TOTAL,15,2578,867,110727,2578,110727,64.15925,2755.68692,0.02328,81122.0,6772.0,329213.0,8193.19549,,,,,,,,
37,2020-09-10,Brazil,PB,TOTAL,12,2590,768,111495,2590,111495,64.45789,2774.8003,0.02323,83090.0,6772.0,329213.0,8193.19549,,,,,,,,
37,2020-09-11,Brazil,PB,TOTAL,14,2604,523,112018,2604,112018,64.80631,2787.81631,0.02325,84520.0,6772.0,336862.0,8383.55781,,,,,,,,
37,2020-09-12,Brazil,PB,TOTAL,12,2616,688,112706,2616,112706,65.10496,2804.93872,0.02321,85475.0,6772.0,336862.0,8383.55781,,,,,,,,
38,2020-09-13,Brazil,PB,TOTAL,11,2627,255,112961,2627,112961,65.37872,2811.28496,0.02326,85573.0,6772.0,336862.0,8383.55781,,,,,,,,
38,2020-09-14,Brazil,PB,TOTAL,12,2639,202,113163,2639,113163,65.67737,2816.31218,0.02332,85573.0,6772.0,336862.0,8383.55781,,,,,,,,
38,2020-09-15,Brazil,PB,TOTAL,10,2649,740,113903,2649,113903,65.92624,2834.72872,0.02326,86591.0,6772.0,336862.0,8383.55781,,,,,,,,
38,2020-09-16,Brazil,PB,TOTAL,10,2659,679,114582,2659,114582,66.17511,2851.62714,0.02321,86591.0,6772.0,342538.0,8524.81766,,,,,,,,
38,2020-09-17,Brazil,PB,TOTAL,11,2670,777,115359,2670,115359,66.44887,2870.96451,0.02315,88042.0,6772.0,342538.0,8524.81766,,,,,,,,
38,2020-09-18,Brazil,PB,TOTAL,14,2684,607,115966,2684,115966,66.79729,2886.07105,0.02314,88800.0,6772.0,342538.0,8524.81766,,,,,,,,
38,2020-09-19,Brazil,PB,TOTAL,11,2695,622,116588,2695,116588,67.07105,2901.5509,0.02312,89305.0,6772.0,342538.0,8524.81766,,,,,,,,
39,2020-09-20,Brazil,PB,TOTAL,12,2707,148,116736,2707,116736,67.3697,2905.2342,0.02319,89384.0,6772.0,342538.0,8524.81766,,,,,,,,
39,2020-09-21,Brazil,PB,TOTAL,12,2719,143,116879,2719,116879,67.66834,2908.79308,0.02326,89563.0,6772.0,353098.0,8787.62667,,,,,,,,
39,2020-09-22,Brazil,PB,TOTAL,10,2729,616,117495,2729,117495,67.91722,2924.1236,0.02323,91194.0,6772.0,353098.0,8787.62667,,,,,,,,
39,2020-09-23,Brazil,PB,TOTAL,12,2741,553,118048,2741,118048,68.21586,2937.88623,0.02322,91145.0,6772.0,353098.0,8787.62667,,,,,,,,
39,2020-09-24,Brazil,PB,TOTAL,21,2762,519,118567,2762,118567,68.73849,2950.8027,0.02329,91920.0,6772.0,360349.0,8968.08389,,,,,,,,
39,2020-09-25,Brazil,PB,TOTAL,16,2778,567,119134,2778,119134,69.13669,2964.91375,0.02332,92668.0,6772.0,360349.0,8968.08389,,,,,,,,
39,2020-09-26,Brazil,PB,TOTAL,10,2788,597,119731,2788,119731,69.38556,2979.77142,0.02329,93294.0,6772.0,360349.0,8968.08389,,,,,,,,
40,2020-09-27,Brazil,PB,TOTAL,9,2797,52,119783,2797,119783,69.60955,2981.06556,0.02335,93353.0,6772.0,360349.0,8968.08389,,,,,,,,
40,2020-09-28,Brazil,PB,TOTAL,7,2804,204,119987,2804,119987,69.78376,2986.14255,0.02337,93716.0,6772.0,360349.0,8968.08389,,,,,,,,
40,2020-09-29,Brazil,PB,TOTAL,12,2816,667,120654,2816,120654,70.0824,3002.74232,0.02334,94831.0,6772.0,368724.0,9176.51433,,,,,,,,
40,2020-09-30,Brazil,PB,TOTAL,8,2824,613,121267,2824,121267,70.2815,3017.99819,0.02329,96044.0,6772.0,368724.0,9176.51433,,,,,,,,
40,2020-10-01,Brazil,PB,TOTAL,11,2835,542,121809,2835,121809,70.55526,3031.48706,0.02327,96725.0,6772.0,368724.0,9176.51433,,,,,,,,
40,2020-10-02,Brazil,PB,TOTAL,7,2842,464,122273,2842,122273,70.72947,3043.03473,0.02324,97408.0,6772.0,368724.0,9176.51433,,,,,,,,
40,2020-10-03,Brazil,PB,TOTAL,4,2846,408,122681,2846,122681,70.82902,3053.18871,0.0232,98017.0,6772.0,377194.0,9387.30906,,,,,,,,
41,2020-10-04,Brazil,PB,TOTAL,5,2851,32,122713,2851,122713,70.95346,3053.9851,0.02323,98027.0,6772.0,377194.0,9387.30906,,,,,,,,
41,2020-10-05,Brazil,PB,TOTAL,10,2861,177,122890,2861,122890,71.20233,3058.39014,0.02328,98231.0,6772.0,377194.0,9387.30906,,,,,,,,
41,2020-10-06,Brazil,PB,TOTAL,11,2872,674,123564,2872,123564,71.47609,3075.16412,0.02324,99199.0,6772.0,377194.0,9387.30906,,,,,,,,
41,2020-10-07,Brazil,PB,TOTAL,12,2884,751,124315,2884,124315,71.77473,3093.85443,0.0232,99199.0,6772.0,377194.0,9387.30906,,,,,,,,
41,2020-10-08,Brazil,PB,TOTAL,10,2894,434,124749,2894,124749,72.02361,3104.65548,0.0232,100334.0,6772.0,384598.0,9571.57402,,,,,,,,
41,2020-10-09,Brazil,PB,TOTAL,10,2904,536,125285,2904,125285,72.27248,3117.99503,0.02318,100970.0,6772.0,384598.0,9571.57402,,,,,,,,
41,2020-10-10,Brazil,PB,TOTAL,10,2914,428,125713,2914,125713,72.52135,3128.64676,0.02318,101073.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-11,Brazil,PB,TOTAL,8,2922,164,125877,2922,125877,72.72045,3132.72826,0.02321,101202.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-12,Brazil,PB,TOTAL,8,2930,56,125933,2930,125933,72.91955,3134.12194,0.02327,101388.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-13,Brazil,PB,TOTAL,14,2944,140,126073,2944,126073,73.26797,3137.60615,0.02335,101794.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-14,Brazil,PB,TOTAL,14,2958,718,126791,2958,126791,73.61639,3155.47518,0.02333,102755.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-15,Brazil,PB,TOTAL,12,2970,665,127456,2970,127456,73.91504,3172.02517,0.0233,103487.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-16,Brazil,PB,TOTAL,7,2977,576,128032,2977,128032,74.08925,3186.36021,0.02325,104015.0,6772.0,384598.0,9571.57402,,,,,,,,
42,2020-10-17,Brazil,PB,TOTAL,8,2985,384,128416,2985,128416,74.28834,3195.9169,0.02324,104493.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-18,Brazil,PB,TOTAL,8,2993,19,128435,2993,128435,74.48744,3196.38976,0.0233,104494.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-19,Brazil,PB,TOTAL,8,3001,114,128549,3001,128549,74.68654,3199.2269,0.02335,104636.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-20,Brazil,PB,TOTAL,9,3010,496,129045,3010,129045,74.91052,3211.57096,0.02333,105273.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-21,Brazil,PB,TOTAL,10,3020,369,129414,3020,129414,75.1594,3220.75435,0.02334,105573.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-22,Brazil,PB,TOTAL,9,3029,317,129731,3029,129731,75.38338,3228.64359,0.02335,105850.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-23,Brazil,PB,TOTAL,9,3038,494,130225,3038,130225,75.60737,3240.93788,0.02333,106472.0,6772.0,384598.0,9571.57402,,,,,,,,
43,2020-10-24,Brazil,PB,TOTAL,9,3047,433,130658,3047,130658,75.83135,3251.71404,0.02332,106769.0,6772.0,384598.0,9571.57402,,,,,,,,
44,2020-10-25,Brazil,PB,TOTAL,7,3054,123,130781,3054,130781,76.00556,3254.77517,0.02335,107920.0,6772.0,384598.0,9571.57402,,,,,,,,
44,2020-10-26,Brazil,PB,TOTAL,8,3062,135,130916,3062,130916,76.20466,3258.13495,0.02339,107925.0,6772.0,384598.0,9571.57402,,,,,,,,
44,2020-10-27,Brazil,PB,TOTAL,8,3070,519,131435,3070,131435,76.40376,3271.05141,0.02336,107930.0,6772.0,411099.0,10231.11017,,,,,,,,
44,2020-10-28,Brazil,PB,TOTAL,6,3076,544,131979,3076,131979,76.55308,3284.59006,0.02331,107933.0,6772.0,413092.0,10280.71039,,,,,,,,
44,2020-10-29,Brazil,PB,TOTAL,7,3083,252,132231,3083,132231,76.72729,3290.86164,0.02332,107984.0,6772.0,415059.0,10329.66355,,,,,,,,
44,2020-10-30,Brazil,PB,TOTAL,8,3091,499,132730,3091,132730,76.92639,3303.28036,0.02329,107984.0,6772.0,415059.0,10329.66355,,,,,,,,
44,2020-10-31,Brazil,PB,TOTAL,10,3101,419,133149,3101,133149,77.17526,3313.7081,0.02329,108665.0,6772.0,418366.0,10411.96558,,,,,,,,
45,2020-11-01,Brazil,PB,TOTAL,6,3107,71,133220,3107,133220,77.32458,3315.4751,0.02332,108737.0,6772.0,418906.0,10425.40467,,,,,,,,
45,2020-11-02,Brazil,PB,TOTAL,1,3108,66,133286,3108,133286,77.34947,3317.11765,0.02332,108785.0,6772.0,419397.0,10437.6243,,,,,,,,
45,2020-11-03,Brazil,PB,TOTAL,11,3119,93,133379,3119,133379,77.62323,3319.43216,0.02338,108864.0,6772.0,419718.0,10445.61309,,,,,,,,
45,2020-11-04,Brazil,PB,TOTAL,11,3130,579,133958,3130,133958,77.89699,3333.84186,0.02337,108864.0,6772.0,419718.0,10445.61309,,,,,,,,
45,2020-11-05,Brazil,PB,TOTAL,8,3138,339,134297,3138,134297,78.09609,3342.27863,0.02337,109721.0,6772.0,423058.0,10528.7364,,,,,,,,
45,2020-11-06,Brazil,PB,TOTAL,8,3146,544,134841,3146,134837,78.29519,3355.81728,0.02333,110029.0,6772.0,425570.0,10591.25309,,,,,,,,
45,2020-11-07,Brazil,PB,TOTAL,4,3150,484,135325,3150,135325,78.39473,3367.86269,0.02328,110241.0,6772.0,427915.0,10649.61361,,,,,,,,
46,2020-11-08,Brazil,PB,TOTAL,4,3154,192,135517,3154,135517,78.49428,3372.64103,0.02327,110491.0,6772.0,428750.0,10670.39444,,,,,,,,
46,2020-11-09,Brazil,PB,TOTAL,6,3160,87,135604,3160,135604,78.64361,3374.80622,0.0233,110555.0,6772.0,423058.0,10528.7364,,,,,,,,
46,2020-11-10,Brazil,PB,TOTAL,6,3166,425,136029,3166,136029,78.79293,3385.38329,0.02327,110951.0,6772.0,431367.0,10735.52429,,,,,,,,
46,2020-11-11,Brazil,PB,TOTAL,12,3178,611,136640,3178,136637,79.09158,3400.58938,0.02326,111329.0,6772.0,433723.0,10794.15857,,,,,,,,
46,2020-11-12,Brazil,PB,TOTAL,9,3187,834,137474,3187,137474,79.31556,3421.34532,0.02318,111715.0,6772.0,435613.0,10841.19541,,,,,,,,
46,2020-11-13,Brazil,PB,TOTAL,6,3193,468,137942,3193,137942,79.46489,3432.99254,0.02315,112055.0,6772.0,437780.0,10895.12601,,,,,,,,
46,2020-11-14,Brazil,PB,TOTAL,6,3199,522,138464,3199,138464,79.61421,3445.98366,0.0231,112055.0,6772.0,437780.0,10895.12601,,,,,,,,
47,2020-11-15,Brazil,PB,TOTAL,5,3204,82,138546,3204,138546,79.73864,3448.02442,0.02313,112055.0,6772.0,437780.0,10895.12601,,,,,,,,
47,2020-11-16,Brazil,PB,TOTAL,7,3211,622,139168,3211,139168,79.91285,3463.50426,0.02307,112347.0,6772.0,440369.0,10959.55902,,,,,,,,
47,2020-11-17,Brazil,PB,TOTAL,5,3216,608,139776,3216,139776,80.03729,3478.63569,0.02301,112499.0,6772.0,440369.0,10959.55902,,,,,,,,
47,2020-11-18,Brazil,PB,TOTAL,7,3223,579,140355,3223,140355,80.2115,3493.04539,0.02296,112642.0,6772.0,442917.0,11022.97165,,,,,,,,
47,2020-11-19,Brazil,PB,TOTAL,9,3232,627,140982,3232,140982,80.43549,3508.64968,0.02292,112947.0,6772.0,444658.0,11066.30029,,,,,,,,
47,2020-11-20,Brazil,PB,TOTAL,4,3236,633,141615,3236,141615,80.53504,3524.40329,0.02285,113102.0,6772.0,447283.0,11131.62924,,,,,,,,
47,2020-11-21,Brazil,PB,TOTAL,8,3244,650,142265,3244,142265,80.73413,3540.57998,0.0228,113102.0,6772.0,447283.0,11131.62924,,,,,,,,
48,2020-11-22,Brazil,PB,TOTAL,4,3248,192,142457,3248,142457,80.83368,3545.35832,0.0228,113510.0,6772.0,449796.0,11194.17082,,,,,,,,
48,2020-11-23,Brazil,PB,TOTAL,8,3256,131,142588,3256,142588,81.03278,3548.61855,0.02284,113528.0,6772.0,449796.0,11194.17082,,,,,,,,
48,2020-11-24,Brazil,PB,TOTAL,5,3261,310,142898,3261,142898,81.15722,3556.33359,0.02282,113705.0,6772.0,452387.0,11258.6536,,,,,,,,
48,2020-11-25,Brazil,PB,TOTAL,7,3268,717,143615,3268,143615,81.33143,3574.17772,0.02276,114020.0,6772.0,455002.0,11323.73367,,,,,,,,
48,2020-11-26,Brazil,PB,TOTAL,8,3276,763,144378,3276,144378,81.53052,3593.16667,0.02269,114202.0,6772.0,457004.0,11373.55788,,,,,,,,
48,2020-11-27,Brazil,PB,TOTAL,7,3283,363,144741,3283,144741,81.70473,3602.20073,0.02268,114382.0,6772.0,458340.0,11406.8072,,,,,,,,
48,2020-11-28,Brazil,PB,TOTAL,5,3288,369,145110,3288,145110,81.82917,3611.38411,0.02266,114382.0,6772.0,458340.0,11406.8072,,,,,,,,
49,2020-11-29,Brazil,PB,TOTAL,4,3292,102,145212,3292,145212,81.92872,3613.92261,0.02267,114382.0,6772.0,458340.0,11406.8072,,,,,,,,
49,2020-11-30,Brazil,PB,TOTAL,3,3295,41,145253,3295,145253,82.00338,3614.94298,0.02268,115015.0,6772.0,463922.0,11545.72765,,,,,,,,
49,2020-12-01,Brazil,PB,TOTAL,10,3305,541,145794,3305,145794,82.25225,3628.40697,0.02267,115308.0,6772.0,467245.0,11628.42787,,,,,,,,
49,2020-12-02,Brazil,PB,TOTAL,11,3316,734,146528,3316,146528,82.52601,3646.67418,0.02263,119620.0,6772.0,469980.0,11696.49441,,,,,,,,
49,2020-12-03,Brazil,PB,TOTAL,10,3326,746,147274,3326,147274,82.77488,3665.24005,0.02258,119628.0,6772.0,472838.0,11767.62208,,,,,,,,
49,2020-12-04,Brazil,PB,TOTAL,12,3338,729,148003,3338,148003,83.07353,3683.38283,0.02255,119633.0,6772.0,475129.0,11824.63869,,,,,,,,
49,2020-12-05,Brazil,PB,TOTAL,7,3345,709,148712,3345,148712,83.24774,3701.02787,0.02249,119943.0,6772.0,475129.0,11824.63869,,,,,,,,
50,2020-12-06,Brazil,PB,TOTAL,14,3359,673,149385,3359,149385,83.59616,3717.77696,0.02249,119943.0,6772.0,475129.0,11824.63869,,,,,,,,
50,2020-12-07,Brazil,PB,TOTAL,8,3367,604,149989,3367,149989,83.79526,3732.80884,0.02245,119950.0,6772.0,479257.0,11927.37313,,,,,,,,
50,2020-12-08,Brazil,PB,TOTAL,13,3380,586,150575,3380,150575,84.11879,3747.39275,0.02245,119956.0,6772.0,481564.0,11984.78794,,,,,,,,
50,2020-12-09,Brazil,PB,TOTAL,11,3391,737,151312,3391,151312,84.39255,3765.73463,0.02241,119956.0,6772.0,481564.0,11984.78794,,,,,,,,
50,2020-12-10,Brazil,PB,TOTAL,16,3407,761,152073,3407,152073,84.79075,3784.6738,0.0224,119965.0,6772.0,483852.0,12041.72989,,,,,,,,
50,2020-12-11,Brazil,PB,TOTAL,13,3420,889,152962,3420,152962,85.11428,3806.79854,0.02236,119971.0,6772.0,489966.0,12193.89034,,,,,,,,
50,2020-12-12,Brazil,PB,TOTAL,10,3430,594,153556,3430,153556,85.36316,3821.58155,0.02234,119971.0,6772.0,489966.0,12193.89034,,,,,,,,
51,2020-12-13,Brazil,PB,TOTAL,9,3439,93,153649,3439,153649,85.58714,3823.89606,0.02238,120269.0,6772.0,493602.0,12284.38026,,,,,,,,
51,2020-12-14,Brazil,PB,TOTAL,13,3452,268,153917,3452,153917,85.91067,3830.56583,0.02243,120419.0,6772.0,494656.0,12310.61139,,,,,,,,
51,2020-12-15,Brazil,PB,TOTAL,17,3469,817,154734,3469,154734,86.33376,3850.89869,0.02242,120575.0,6772.0,496674.0,12360.83379,,,,,,,,
51,2020-12-16,Brazil,PB,TOTAL,18,3487,1388,156122,3487,156122,86.78173,3885.44215,0.02234,121400.0,6772.0,499673.0,12435.47056,,,,,,,,
51,2020-12-17,Brazil,PB,TOTAL,20,3507,1274,157396,3507,157396,87.27947,3917.14846,0.02228,122219.0,6772.0,505037.0,12568.96559,,,,,,,,
51,2020-12-18,Brazil,PB,TOTAL,16,3523,1053,158449,3523,158449,87.67767,3943.3547,0.02223,122219.0,6772.0,505037.0,12568.96559,,,,,,,,
51,2020-12-19,Brazil,PB,TOTAL,6,3529,660,159109,3529,159109,87.82699,3959.78027,0.02218,123295.0,6772.0,505037.0,12568.96559,,,,,,,,
52,2020-12-20,Brazil,PB,TOTAL,10,3539,327,159436,3539,159436,88.07586,3967.91839,0.0222,123417.0,6772.0,505037.0,12568.96559,,,,,,,,
52,2020-12-21,Brazil,PB,TOTAL,13,3552,203,159639,3552,159639,88.3994,3972.97049,0.02225,123430.0,6772.0,514813.0,12812.26303,,,,,,,,
52,2020-12-22,Brazil,PB,TOTAL,11,3563,972,160611,3563,160611,88.67316,3997.16087,0.02218,124217.0,6772.0,514813.0,12812.26303,,,,,,,,
52,2020-12-23,Brazil,PB,TOTAL,10,3573,928,161539,3573,161539,88.92203,4020.2562,0.02212,124217.0,6772.0,514813.0,12812.26303,,,,,,,,
52,2020-12-24,Brazil,PB,TOTAL,9,3582,610,162149,3582,162149,89.14601,4035.43741,0.02209,124217.0,6772.0,514813.0,12812.26303,,,,,,,,
52,2020-12-25,Brazil,PB,TOTAL,10,3592,231,162380,3592,162380,89.39488,4041.18635,0.02212,124217.0,6772.0,514813.0,12812.26303,,,,,,,,
52,2020-12-26,Brazil,PB,TOTAL,12,3604,727,163107,3604,163107,89.69353,4059.27936,0.0221,125191.0,6772.0,525803.0,13085.77355,,,,,,,,
53,2020-12-27,Brazil,PB,TOTAL,15,3619,308,163415,3619,163415,90.06684,4066.94462,0.02215,125230.0,6772.0,526109.0,13093.38903,,,,,,,,
53,2020-12-28,Brazil,PB,TOTAL,16,3635,578,163993,3635,163993,90.46504,4081.32944,0.02217,125292.0,6772.0,527060.0,13117.05678,,,,,,,,
53,2020-12-29,Brazil,PB,TOTAL,12,3647,423,164416,3647,164416,90.76368,4091.85673,0.02218,125377.0,6772.0,528467.0,13152.07309,,,,,,,,
53,2020-12-30,Brazil,PB,TOTAL,13,3660,1010,165426,3660,165426,91.08722,4116.99282,0.02212,126385.0,6772.0,531137.0,13218.52196,,,,,,,,
53,2020-12-31,Brazil,PB,TOTAL,12,3672,1058,166484,3672,166484,91.38586,4143.32349,0.02206,127030.0,6772.0,534250.0,13295.99587,,,,,,,,
53,2021-01-01,Brazil,PB,TOTAL,8,3680,578,167062,3680,167062,91.58496,4157.70831,0.02203,127030.0,6772.0,534250.0,13295.99587,,,,,,,,
53,2021-01-02,Brazil,PB,TOTAL,12,3692,553,167615,3692,167615,91.88361,4171.47094,0.02203,127509.0,6772.0,535691.0,13331.85835,,,,,,,,
101,2021-01-03,Brazil,PB,TOTAL,14,3706,429,168044,3706,168044,92.23203,4182.14755,0.02205,127564.0,6772.0,536897.0,13361.87234,,,,,,,,
101,2021-01-04,Brazil,PB,TOTAL,16,3722,135,168179,3722,168179,92.63022,4185.50733,0.02213,127619.0,6772.0,537764.0,13383.44955,,,,,,,,
101,2021-01-05,Brazil,PB,TOTAL,18,3740,366,168545,3740,168545,93.07819,4194.61605,0.02219,127864.0,6772.0,537764.0,13383.44955,,,,,,,,
101,2021-01-06,Brazil,PB,TOTAL,15,3755,1101,169646,3755,169646,93.4515,4222.01688,0.02213,128558.0,6772.0,539035.0,13415.08121,,,,,,,,
101,2021-01-07,Brazil,PB,TOTAL,18,3773,965,170611,3773,170611,93.89947,4246.03304,0.02211,129355.0,6772.0,541482.0,13475.98023,,,,,,,,
101,2021-01-08,Brazil,PB,TOTAL,15,3788,936,171547,3788,171547,94.27278,4269.32748,0.02208,129902.0,6772.0,547114.0,13616.14503,,,,,,,,
101,2021-01-09,Brazil,PB,TOTAL,12,3800,714,172261,3800,172261,94.57143,4287.09695,0.02206,130400.0,6772.0,547114.0,13616.14503,,,,,,,,
102,2021-01-10,Brazil,PB,TOTAL,8,3808,515,172776,3808,172776,94.77052,4299.91387,0.02204,130623.0,6772.0,547114.0,13616.14503,,,,,,,,
102,2021-01-11,Brazil,PB,TOTAL,16,3824,523,173299,3824,173299,95.16872,4312.92988,0.02207,130673.0,6772.0,552517.0,13750.61067,,,,,,,,
102,2021-01-12,Brazil,PB,TOTAL,12,3836,219,173518,3836,173518,95.46737,4318.38018,0.02211,130673.0,6772.0,552517.0,13750.61067,,,,,,,,
102,2021-01-13,Brazil,PB,TOTAL,9,3845,681,174199,3844,174199,95.69135,4335.32838,0.02207,131239.0,6772.0,553065.0,13764.24887,,,,,,,,
102,2021-01-14,Brazil,PB,TOTAL,12,3857,1028,175227,3857,175227,95.99,4360.91244,0.02201,132009.0,6772.0,557781.0,13881.61698,,,,,,,,
102,2021-01-15,Brazil,PB,TOTAL,12,3869,770,175997,3869,175997,96.28864,4380.07559,0.02198,132352.0,6772.0,557781.0,13881.61698,,,,,,,,
102,2021-01-16,Brazil,PB,TOTAL,11,3880,838,176835,3880,176835,96.5624,4400.93108,0.02194,132838.0,6772.0,563400.0,14021.45826,,,,,,,,
103,2021-01-17,Brazil,PB,TOTAL,22,3902,1008,177843,3888,177618,97.10992,4426.0174,0.02194,133270.0,560.0,563400.0,14021.45826,,,,,,,,
103,2021-01-18,Brazil,PB,TOTAL,0,3902,0,177843,3902,177843,97.10992,4426.0174,0.02194,133463.0,560.0,566167.0,14090.32119,,,,,,,,
103,2021-01-19,Brazil,PB,TOTAL,10,3912,238,178081,3912,178081,97.35879,4431.94055,0.02197,133894.0,560.0,567264.0,14117.62246,2.0,5e-05,,,,,,
103,2021-01-20,Brazil,PB,TOTAL,14,3926,1272,179353,3926,179353,97.70722,4463.59709,0.02189,133894.0,1347.0,567264.0,14117.62246,3104.0,0.07725,,,,,,
103,2021-01-21,Brazil,PB,TOTAL,13,3939,1111,180464,3939,180464,98.03075,4491.24679,0.02183,133894.0,1347.0,567264.0,14117.62246,3104.0,0.07725,,,,,,
103,2021-01-22,Brazil,PB,TOTAL,16,3955,1309,181773,3955,181773,98.42894,4523.82416,0.02176,138676.0,1347.0,576795.0,14354.82253,9539.0,0.2374,,,,,,
103,2021-01-23,Brazil,PB,TOTAL,13,3968,1134,182907,3968,182907,98.75248,4552.04626,0.02169,138676.0,1347.0,576795.0,14354.82253,9539.0,0.2374,,,,,,
104,2021-01-24,Brazil,PB,TOTAL,12,3980,819,183726,3980,183726,99.05113,4572.4289,0.02166,138687.0,1347.0,576795.0,14354.82253,9755.0,0.24277,,,,,,
104,2021-01-25,Brazil,PB,TOTAL,11,3991,1181,184907,3991,184907,99.32488,4601.8207,0.02158,138687.0,1347.0,576795.0,14354.82253,10051.0,0.25014,,,,,,
104,2021-01-26,Brazil,PB,TOTAL,12,4003,1126,186033,4003,186033,99.62353,4629.84371,0.02152,138694.0,1347.0,579411.0,14419.92749,10132.0,0.25216,,,,,,
104,2021-01-27,Brazil,PB,TOTAL,11,4014,1213,187246,4014,187246,99.89729,4660.0319,0.02144,138750.0,647.0,579411.0,14419.92749,18750.0,0.46664,,,,,,
104,2021-01-28,Brazil,PB,TOTAL,11,4025,1044,188290,4025,188290,100.17105,4686.01416,0.02138,138750.0,647.0,581845.0,14480.50298,22608.0,0.56265,,,,,,
104,2021-01-29,Brazil,PB,TOTAL,11,4036,1125,189415,4036,189415,100.44481,4714.01227,0.02131,138950.0,647.0,581845.0,14480.50298,31342.0,0.78002,,,,,,
104,2021-01-30,Brazil,PB,TOTAL,12,4048,1065,190480,4048,190480,100.74346,4740.51716,0.02125,148722.0,647.0,591443.0,14719.37049,34592.0,0.8609,,,,,,
105,2021-01-31,Brazil,PB,TOTAL,8,4056,1104,191584,4056,191584,100.94255,4767.99265,0.02117,148856.0,647.0,591443.0,14719.37049,35044.0,0.87215,,,,,,
105,2021-02-01,Brazil,PB,TOTAL,12,4068,1014,192598,4068,192598,101.2412,4793.22829,0.02112,149235.0,647.0,594858.0,14804.36034,39626.0,0.98618,,,,,,
105,2021-02-02,Brazil,PB,TOTAL,14,4082,867,193465,4082,193465,101.58962,4814.80551,0.0211,149242.0,647.0,594858.0,14804.36034,42658.0,1.06164,,,,,,
105,2021-02-03,Brazil,PB,TOTAL,14,4096,1054,194519,4096,194519,101.93804,4841.03663,0.02106,149242.0,561.0,594858.0,14804.36034,52420.0,1.30459,,,,,,
105,2021-02-04,Brazil,PB,TOTAL,14,4110,963,195482,4110,195482,102.28646,4865.00302,0.02102,149792.0,561.0,602214.0,14987.43071,55367.0,1.37793,,,,,,
105,2021-02-05,Brazil,PB,TOTAL,13,4123,1060,196542,4123,195482,102.61,4891.38347,0.02098,149792.0,561.0,602214.0,14987.43071,56953.0,1.4174,,,,,,
105,2021-02-06,Brazil,PB,TOTAL,12,4135,918,197460,4135,197460,102.90864,4914.22994,0.02094,149792.0,561.0,602214.0,14987.43071,64406.0,1.60289,,,,,,
106,2021-02-07,Brazil,PB,TOTAL,11,4146,664,198124,4146,198124,103.1824,4930.75505,0.02093,149792.0,561.0,602214.0,14987.43071,69732.0,1.73544,,,,,,
106,2021-02-08,Brazil,PB,TOTAL,12,4158,611,198735,4158,198735,103.48105,4945.96114,0.02092,151879.0,561.0,602214.0,14987.43071,71843.0,1.78797,,,,,,
106,2021-02-09,Brazil,PB,TOTAL,13,4171,971,199706,4171,199706,103.80458,4970.12663,0.02089,151879.0,47948.0,602214.0,14987.43071,76063.0,1.893,,,,,,
106,2021-02-10,Brazil,PB,TOTAL,11,4182,1140,200846,4182,200846,104.07834,4998.49806,0.02082,153622.0,47948.0,615016.0,15306.03687,78823.0,1.96169,,,,,,
106,2021-02-11,Brazil,PB,TOTAL,16,4198,1130,201976,4198,201976,104.47654,5026.62061,0.02078,153622.0,47948.0,615016.0,15306.03687,81414.0,2.02617,1044.0,0.02598,,,,
106,2021-02-12,Brazil,PB,TOTAL,15,4213,1137,203113,4213,203113,104.84985,5054.91738,0.02074,154749.0,47948.0,621217.0,15460.3625,86389.0,2.14998,2031.0,0.05055,,,,
106,2021-02-13,Brazil,PB,TOTAL,17,4230,830,203943,4230,203943,105.27293,5075.57377,0.02074,154858.0,47948.0,621217.0,15460.3625,86896.0,2.1626,2031.0,0.05055,,,,
107,2021-02-14,Brazil,PB,TOTAL,12,4242,641,204584,4242,204584,105.57158,5091.52647,0.02073,154858.0,47948.0,621217.0,15460.3625,87017.0,2.16561,3178.0,0.07909,,,,
107,2021-02-15,Brazil,PB,TOTAL,13,4255,995,205579,4255,205579,105.89511,5116.28926,0.0207,155205.0,47948.0,627628.0,15619.91445,89238.0,2.22089,4201.0,0.10455,,,,
